ANO;MÊS;LABORATORIO;PROCEDIMENTO;QTDE EXAMES;;;;;;;
2014;Junho;LABORATORIO UNESP;VDRL (SANGUE);100;;;;;;;
2014;Junho;LABORATORIO UNESP;VDRL NO LÍQUOR;2;;;;;;;
2014;Junho;LABORATORIO UNESP;VHS-VELOCIDADE DE HEMOSSEDIMENTACAO;153;;;;;;;
2014;Junho;LABORATORIO UNESP;VITAMINA B12;46;;;;;;;
2014;Junho;LABORATORIOS MANUAIS;ANÁLISE GÊNICA (DNA);3910;;;;;;;
2014;Junho;LABORATORIOS MANUAIS;DETERMINAÇÃO DE PATERNIDADE;2;;;;;;;
2014;Junho;LABORATÓRIO DE PNEUMOLOGIA - CITOLOGIA;ANALISE DO ESCARRO INDUZIDO;1;;;;;;;
2014;Junho;LABORATÓRIO DE PNEUMOLOGIA - CITOLOGIA;LAVADO BRONCOALVEOLAR;9;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA ADENOVIRUS;71;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA CMV;56;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA ENTEROVIRUS;25;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA EPSTEIN-BARR VIRUS;31;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA HERPES SIMPLEX - TIPO I;35;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA HERPES SIMPLEX - TIPO II;33;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA HERPESVIRUS TIPO 6 (HHV6);29;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA HPV (PAPILOMA VIRUS);19;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA PARVOVIRUS;15;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA POLIOMAVIRUS;56;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PCR PARA VARICELA ZOSTER;13;;;;;;;
2014;Junho;LABORATÓRIO DE VIROLOGIA;PESQUISA DE VIRUS RESPIRATORIO;62;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;BHCG - DETECCAO QUALITATIVA;62;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;BILIRRUBINA TOTAL;236;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;CALCIO IONICO;16;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;CLORO - SANGUE;1;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;GASOMETRIA ARTERIAL;22;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;GLICEMIA;102;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;GLICEMIA JEJUM;29;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;HEMATOCRITO;240;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;HEMOGLOBINA;43;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;HIV TESTE RAPIDO;270;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;LACTATO;10;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;POTASSIO;17;;;;;;;
2014;Junho;MATER - LABORATORIO DE ANALISES CLINICAS;SODIO;173;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-A;1701;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-A1 (LECTINA);2;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-B;1701;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-CDE;91;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-D;1701;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ANTI-D (SALINO);1;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;AUTO CONTROLE;5;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;COOMBS DIRETO (POLIESPECIFICO);321;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;COOMBS DIRETO MONOESPECIFICO;39;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;FENOTIPAGEM ERITROCITARIA;16;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;HA1;1505;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;HB;1505;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;HEMOLISINA;1;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;IDENTIFICACAO DE ACS PAINEL;3;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;IDENTIFICACAO DE ANTICORPOS;6;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;ISOHEMAGLUTININA IGM E IGG;3;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;TESTE DE COMPATIBILIDADE;1187;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;TITULACAO DE ANTICORPOS;20;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL CAMPUS;TRIAGEM DE ANTICORPOS - IDENTIFICACAO;1402;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;ANTI-A;44;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;ANTI-B;44;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;ANTI-D;44;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;HA1;44;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;HB;44;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;TESTE DE COMPATIBILIDADE;38;;;;;;;
2014;Julho;AGENCIA TRANSFUSIONAL UE;TRIAGEM DE ANTICORPOS - IDENTIFICACAO;33;;;;;;;
2014;Julho;DIVISAO DE GASTRO - PEDIATRIA;MANOMETRIA ANORRETAL;1;;;;;;;
2014;Julho;DIVISAO DE GASTRO - PEDIATRIA;PHMETRIA;14;;;;;;;
2014;Julho;DIVISAO DE GASTROENTEROLOGIA;MANOMETRIA ANORRETAL;6;;;;;;;
2014;Julho;DIVISAO DE GASTROENTEROLOGIA;MANOMETRIA DO ESOFAGO;8;;;;;;;
2014;Julho;DIVISAO DE GASTROENTEROLOGIA;MANOMETRIA DO ESOFAGO DE ALTA RESOLUCAO;2;;;;;;;
2014;Julho;DIVISAO DE GASTROENTEROLOGIA;PHMETRIA;1;;;;;;;
2014;Julho;HEMATOLOGIA - CITOGENETICA;CARIOTIPO COM BANDAMENTO GTG;1;;;;;;;
2014;Julho;HEMATOLOGIA - CITOGENETICA;CARIOTIPO DE MEDULA OSSEA;33;;;;;;;
2014;Julho;HEMATOLOGIA - CITOGENETICA;CARIOTIPO DE SANGUE PERIFERICO;3;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;(DRVVT) COAGULACAO PELO VENENO DE RUSSEL;40;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;(TTP-AL) TEMPO TROMBOPL PARCIAL - ANTICOAGULANTE LUPICO;37;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE ANTI X-A;1;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;ATIVIDADE DO FATOR V DA COAGULACAO;1;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;CONTROLE + PACIENTE TP;3;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;CONTROLE + PACIENTE TTPA;6;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;DOSAGEM DE ANTITROMBINA (CROM);31;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;DOSAGEM DE PROTEINA C (CROM);36;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;DOSAGEM DE PROTEINA S (LIVRE);41;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;FIBRINOGENIO;4;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;PESQUISA DA MUTACAO DO GENE DA PROTROMBINA;21;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;PESQUISA DA MUTACAO FATOR V LEIDEN;26;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;QUANTIFICACAO DE DIMEROS 'D' DE FIBRINA;5;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;QUANTIFICACAO DE INIBIDOR DO FATOR VIII DA COAGULACAO;3;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;TESTE DE AGREGACAO PLAQUETARIA;4;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;TESTE HEXAGONAL (PESQ. ANTICOAG. LUPICO HEXAGONAL);5;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;TP (TEMPO DE PROTROMBINA);141;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;TT (TEMPO DE TROMBINA);7;;;;;;;
2014;Julho;HEMATOLOGIA - HEMOSTASIA;TTPA (TEMPO TROMBOPL PARC/E ATIVADO);72;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;AML1-ETO;3;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;BCR/ABL;5;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;CBFBETA-MYH11;2;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;CITOLOGIA DE FLUIDOS;56;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;DOENCA RESIDUAL MINIMA POR IMUNOFENOTIPAGEM;12;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;IMUNOFENOTIPAGEM (CITOMETRIA DE FLUXO);28;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;PESQUISA DE HPN;9;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;PML/RARALFA;9;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;QUANTIFICACAO DE CD4/CD8;9;;;;;;;
2014;Julho;HEMATOLOGIA - IMUNOFENOTIPAGEM,BIOL. MOL. E OUTROS;TESTE QUALITATIVO PARA DEFICIENCIA DE G6PD;18;;;;;;;
2014;Julho;HEMATOLOGIA - ROTINA;CONTAGEM DE PLAQUETAS (EM TUBO COM CITRATO DE SODIO);31;;;;;;;
2014;Julho;HEMATOLOGIA - ROTINA;CONTAGEM DE RETICULOCITOS;455;;;;;;;
2014;Julho;HEMATOLOGIA - ROTINA;HEMOGRAMA (CONTAGENS GLOBAIS);1932;;;;;;;
2014;Julho;HEMATOLOGIA - ROTINA;HEMOGRAMA COMPLETO;12214;;;;;;;
2014;Julho;HEMATOLOGIA - ROTINA;MIELOGRAMA;81;;;;;;;
2014;Julho;HEMATOLOGIA - ROTINA;VHS-VELOCIDADE DE HEMOSSEDIMENTACAO;1132;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;ACIDO URICO;1570;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;ALBUMINA - LIQUIDOS;27;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;ALBUMINA - SANGUE;2314;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;ALFA 1 GLICOPROTEINA ACIDA;433;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;AMILASE - LIQUIDOS;33;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;AMILASE - SANGUE;238;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;BILIRRUBINA DIRETA;3376;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;BILIRRUBINA TOTAL;3378;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;BILIRRUBINAS;0;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CALCIO IONICO;1424;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CALCIO TOTAL;1972;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CAPACIDADE LATENTE DE FIXACAO DE FERRO (U.I.B.C);770;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CK-MB - CREATINE PHOSPHOKINASE FRACAO 2;4;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CLORO - LIQUOR;85;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CLORO - SANGUE;202;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;COLESTEROL TOTAL;3705;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CPK - CREATINA QUINASE;1763;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CREATININA;9519;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;CREATININA - LIQUIDOS;4;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;ELETROFORESE DE PROTEINA;337;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;FERRO SERICO;850;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;FOSFATASE ALCALINA;4205;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;FOSFORO INORGANICO;1878;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;GAMA GT;3899;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;GLICEMIA;5578;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;GLICOSE - LIQUIDOS;24;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;GLICOSE - LIQUOR;120;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;HDL COLESTEROL;3686;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;LDH - LACTATO DESIDROGENASE;819;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;LDH - LACTATO DESIDROGENASE - LIQUIDOS;33;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;LDL COLESTEROL;3593;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;LIPASE;128;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;POTASSIO;7375;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;PROTEINA - LIQUOR;116;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;PROTEINA C REATIVA;2120;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;PROTEINAS TOTAIS - LIQUIDOS;35;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;PROTEINAS TOTAIS - SANGUE;1304;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;SODIO;7376;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;SODIO E POTASSIO;0;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;TGO / AST - TRANSAMINASE GLUTAMICA OXALACETICA;6232;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;TGP / ALT - ALANINA AMINOTRANSFERASE;6532;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;TRIGLICERIDES;3722;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;UREIA;9125;;;;;;;
2014;Julho;LABORATORIO BIOQUIMICA;UREIA - LIQUIDOS;4;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;CITOLOGIA DE TZANK (IFD);1;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;DIGESTAO ENZIMATICA;1;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (Anti-C3);10;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (Anti-IgG);10;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGO (PELE NORMAL);0;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGOIDE (Anti-C3);8;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGOIDE (Anti-IgA);1;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA PARA PENFIGOIDE (Anti-IgG);8;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;IMUNOFLUORESCENCIA INDIRETA SALT SPLIT;0;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;PCR CONTROLE DE EXTRACAO;22;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DA LEISHMANIOSE TEGUMENTAR;11;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DA LEISHMANIOSE VISCERAL;4;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DE HANSENIASE;6;;;;;;;
2014;Julho;LABORATORIO DE DERMATOLOGIA;PCR PARA DIAGNOSTICO DE MICOBACTERIOSES CUTANEAS;7;;;;;;;
2014;Julho;LABORATORIO DE DROGAS NEURO;ACIDO VALPROICO;103;;;;;;;
2014;Julho;LABORATORIO DE DROGAS NEURO;CARBAMAZEPINA;78;;;;;;;
2014;Julho;LABORATORIO DE DROGAS NEURO;DIFENILHIDANTOINA;56;;;;;;;
2014;Julho;LABORATORIO DE DROGAS NEURO;DOSAGEM DE LAMOTRIGINA;13;;;;;;;
2014;Julho;LABORATORIO DE DROGAS NEURO;FENOBARBITAL;78;;;;;;;
2014;Julho;LABORATORIO DE DROGAS NEURO;VANCOMICINA;105;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;17 OHP -17 ALFA HIDROXI PROGESTERONA;76;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;17 OHP -17 ALFA HIDROXI PROGESTERONA - TESTE DE CORTROSINA;4;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;ACTH - BASAL ( ADRENO CORTICO TROFICO );29;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;ACTH - TPE  ( HORMONIO ADENO CORTICO TROFICO );8;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;ANDROSTENEDIONA;96;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTICOSTERONA;17;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL - TESTE DA CORTROSINA;2;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL - TPE;70;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL BASAL;151;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL SALIVAR;584;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;CORTISOL SALIVAR - TPE;72;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;DHEAS - SULFATO DE HIDRO EPIANDROSTERONA;160;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;EXAMES EXTERNOS - ALDOSTERONA;1;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;FSH ( HORMONIO FOLICULO ESTIMULANTE );128;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;GH - BASAL ( HORMONIO DE CRESCIMENTO );60;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;GH -TPE ( HORMONIO DO CRESCIMENTO );16;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;IGF-I;153;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;LH - HORMONIO LUTEINIZANTE;114;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;OSMOLALIDADE SERICA;18;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;OSMOLALIDADE URINARIA;19;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;PESQUISA DE MACROPROLACTINA;1;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;PROLACTINA;88;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;TESTOSTERONA;450;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - IMUNOENSAIOS;VMA - ACIDO VANIL MANDELICO;2;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;25-HIDROXIVITAMINA D;519;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;GTT - GLICEMIA;1005;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;HEMOGLOBINA GLICOSILADA;1262;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;INSULINA - TPE ( PROVA FUNCIONAL );6;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;INSULINA BASAL;72;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;ITT - GLICEMIA;24;;;;;;;
2014;Julho;LABORATORIO DE ENDOCRINOLOGIA - METABOLOGIA;PTH - PARATHYROID HORMONE;476;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;5HIAA - AC5 HIDROXI INDOL ACETICO;4;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;ALFA 1 ANTI-TRIPSINA;26;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;ALFA FETO PROTEINA;354;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;ALFA FETO PROTEINA CONFIRMATORIO;3;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;AMONIA SANGUINEA;20;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;CERULOPLASMINA;23;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;CITOLOGIA (LIQUIDO ASCITICO);46;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;GENOTIPO VIRUS DA HEPATITE C;43;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;HBV DNA (MINISTERIO DA SAUDE);143;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;PH (LIQUIDO ASCITICO);7;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;PH (LIQUIDO PLEURAL);8;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;RNA HCV QUANTITATIVO;285;;;;;;;
2014;Julho;LABORATORIO DE GASTROENTEROLOGIA;SUDAM III;24;;;;;;;
2014;Julho;LABORATORIO DE GENETICA;CARIOTIPO COM BANDAMENTO G (C,NOR,G11);45;;;;;;;
2014;Julho;LABORATORIO DE GENETICA;CARIOTIPO DE ALTA RESOLUCAO;1;;;;;;;
2014;Julho;LABORATORIO DE GENETICA;EXCLUSAO DE MOSAICISMO CROMOSSOMICO;14;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;ACIDO FOLICO SERICO;459;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;BETA 2 MICROGLOBULINA;53;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;BHCG SANGUINEO - DOSAGEM DE BHCG;317;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CA 125;131;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CA 19-9;107;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CAPACITACAO ESPERMATICA;53;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;CEA - ANTIGENO CARCINO EMBRINOGENIO;264;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;DOSAGEM DE ESTRADIOL;114;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;DOSAGEM DE PROGESTERONA;20;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;DOSAGEM DE PROLACTINA;146;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;ESPERMOGRAMA;50;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;FERRITINA;929;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;FSH - DOS HORMONIO FOLICULO ESTIMULANTE;172;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;HCG VISUAL - SANGUE/URINA;2;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;LH - DOSAGEM HORMONIO LUTEINIZANTE;31;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;PESQUISA DE MACROPROLACTINA;6;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;PSA  - PESQUISA ANTIGENO PROSTATICO;592;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;PSA LIVRE;158;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;SHBG;3;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;TESTE DE LH-RH;8;;;;;;;
2014;Julho;LABORATORIO DE GINECOLOGIA E OBSTETRICIA;VITAMINA B-12;569;;;;;;;
2014;Julho;LABORATORIO DE HLA;CROSS MATCH;3;;;;;;;
2014;Julho;LABORATORIO DE HLA;HLA - A/B/DR;23;;;;;;;
2014;Julho;LABORATORIO DE HLA;PRA - REATIVIDADE CONTRA PAINEL;2;;;;;;;
2014;Julho;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANA - ANTICORPOS ANTI-NUCLEARES (FAN);449;;;;;;;
2014;Julho;LABORATORIO DE IMUNOLOGIA CLÍNICA;ANALISE DO LIQUIDO SINOVIAL;4;;;;;;;
